"","home_team","away_team","home_score","away_score","tournament","city","country","neutral","gameresult"
"40742","Other","Other",2,2,"Friendly","Bishkek","Other",FALSE,"0"
"40743","Other","Other",1,2,"Friendly","Kallang","Singapore",FALSE,"2"
"40744","Other","Other",2,0,"Friendly","Tashkent","Other",FALSE,"1"
"40745","Other","Other",0,1,"Friendly","Marrakech","Morocco",FALSE,"2"
"40746","Other","Other",7,2,"Friendly","Anglesey","Wales",FALSE,"1"
"40747","Egypt","Other",1,0,"Friendly","Alexandria","Egypt",FALSE,"1"
"40748","Other","Other",1,1,"Friendly","Al Wakrah","Qatar",TRUE,"0"
"40749","Other","Other",1,3,"Friendly","Marrakech","Morocco",TRUE,"2"
"40750","Brazil","Other",3,0,"Copa América","São Paulo","Brazil",FALSE,"1"
"40751","Other","Peru",0,0,"Copa América","Porto Alegre","Brazil",TRUE,"0"
"40752","Argentina","Other",0,2,"Copa América","Salvador","Brazil",TRUE,"2"
"40753","Other","Martinique",4,0,"Gold Cup","Los Angeles","United States",TRUE,"1"
"40754","Mexico","Other",7,0,"Gold Cup","Los Angeles","United States",TRUE,"1"
"40755","Other","Other",0,0,"Friendly","Dubai","United Arab Emirates",TRUE,"0"
"40756","Indonesia","Other",6,0,"Friendly","Jakarta","Other",FALSE,"1"
"40757","Other","Uganda",0,1,"Friendly","Abu Dhabi","United Arab Emirates",TRUE,"2"
"40758","Kenya","Other",1,1,"Friendly","Madrid","Spain",TRUE,"0"
"40759","Other","Other",1,1,"Friendly","Cairo","Egypt",TRUE,"0"
"40760","Other","Other",5,0,"Other","Anglesey","Wales",TRUE,"1"
"40761","Other","Other",2,1,"Other","Anglesey","Wales",FALSE,"1"
"40762","Other","Other",2,4,"Other","Anglesey","Wales",TRUE,"2"
"40763","Other","Other",1,6,"Other","Anglesey","Wales",TRUE,"2"
"40764","Other","Other",2,2,"Copa América","Rio de Janeiro","Brazil",TRUE,"0"
"40765","Uruguay","Other",4,0,"Copa América","Belo Horizonte","Brazil",TRUE,"1"
"40766","Other","Other",2,1,"Gold Cup","San José","Other",TRUE,"1"
"40767","Costa Rica","Other",4,0,"Gold Cup","San José","Other",TRUE,"1"
"40768","Other","Other",3,2,"Friendly","Doha","Qatar",TRUE,"1"
"40769","Egypt","Other",3,1,"Friendly","Alexandria","Egypt",FALSE,"1"
"40770","Other","Zambia",2,3,"Friendly","Marrakech","Morocco",FALSE,"2"
"40771","Other","Nigeria",1,0,"Friendly","Ismaila","Egypt",TRUE,"1"
"40772","Other","Other",3,1,"Other","Anglesey","Wales",FALSE,"1"
"40773","Other","Other",7,0,"Other","Anglesey","Wales",TRUE,"1"
"40774","Other","Other",7,1,"Other","Anglesey","Wales",TRUE,"1"
"40775","Other","Other",2,1,"Other","Anglesey","Wales",TRUE,"1"
"40776","Japan","Chile",0,4,"Copa América","São Paulo","Brazil",TRUE,"2"
"40777","Other","Other",0,1,"Gold Cup","Kingston","Other",TRUE,"2"
"40778","Other","Honduras",3,2,"Gold Cup","Kingston","Other",FALSE,"1"
"40779","Other","Other",2,1,"Friendly","Radès","Tunisia",FALSE,"1"
"40780","Other","Other",1,0,"Other","Anglesey","Wales",FALSE,"1"
"40781","Other","Other",1,2,"Other","Anglesey","Wales",TRUE,"2"
"40782","Other","Other",6,1,"Other","Anglesey","Wales",TRUE,"1"
"40783","Other","Other",9,0,"Other","Anglesey","Wales",TRUE,"1"
"40784","Other","Peru",1,3,"Copa América","Rio de Janeiro","Brazil",TRUE,"2"
"40785","Brazil","Other",0,0,"Copa América","Salvador","Brazil",FALSE,"0"
"40786","Other","Trinidad and Tobago",2,0,"Gold Cup","Saint Paul","United States",TRUE,"1"
"40787","United States","Other",4,0,"Gold Cup","Saint Paul","United States",FALSE,"1"
"40788","Other","Other",3,1,"Friendly","Marrakech","Morocco",TRUE,"1"
"40789","Other","Other",1,0,"Copa América","São Paulo","Brazil",TRUE,"1"
"40790","Argentina","Paraguay",1,1,"Copa América","Belo Horizonte","Brazil",TRUE,"0"
"40791","Other","Martinique",0,3,"Gold Cup","Denver","United States",TRUE,"2"
"40792","Mexico","Other",3,1,"Gold Cup","Denver","United States",TRUE,"1"
"40793","Other","Zambia",4,1,"Friendly","Abu Dhabi","United Arab Emirates",TRUE,"1"
"40794","Other","Other",2,1,"Other","Anglesey","Wales",TRUE,"1"
"40795","Other","Other",1,2,"Other","Anglesey","Wales",TRUE,"2"
"40796","Other","Other",3,1,"Other","Anglesey","Wales",TRUE,"1"
"40797","Other","Other",2,1,"Other","Anglesey","Wales",FALSE,"1"
"40798","Other","Other",2,3,"Other","Anglesey","Wales",TRUE,"2"
"40799","Uruguay","Other",2,2,"Copa América","Porto Alegre","Brazil",TRUE,"0"
"40800","Other","Other",0,2,"Gold Cup","Frisco","United States",TRUE,"2"
"40801","Costa Rica","Other",2,1,"Gold Cup","Frisco","United States",TRUE,"1"
"40802","Other","Other",0,5,"Other","Anglesey","Wales",TRUE,"2"
"40803","Other","Other",2,1,"Other","Anglesey","Wales",FALSE,"1"
"40804","Egypt","Other",1,0,"African Cup of Nations","Cairo","Egypt",FALSE,"1"
"40805","Other","Chile",1,2,"Copa América","Salvador","Brazil",TRUE,"2"
"40806","Other","Other",0,0,"Gold Cup","Houston","United States",TRUE,"0"
"40807","Other","Other",0,1,"Gold Cup","Houston","United States",TRUE,"2"
"40808","Other","Uganda",0,2,"African Cup of Nations","Cairo","Egypt",TRUE,"2"
"40809","Other","Other",1,0,"African Cup of Nations","Alexandria","Egypt",TRUE,"1"
"40810","Other","Other",2,2,"African Cup of Nations","Alexandria","Egypt",TRUE,"0"
"40811","Other","Other",1,3,"Copa América","Belo Horizonte","Brazil",TRUE,"2"
"40812","Other","Brazil",0,5,"Copa América","São Paulo","Brazil",TRUE,"2"
"40813","Other","Other",2,4,"Gold Cup","Cleveland","United States",TRUE,"2"
"40814","United States","Trinidad and Tobago",6,0,"Gold Cup","Cleveland","United States",FALSE,"1"
"40815","Other","Other",2,0,"African Cup of Nations","Cairo","Egypt",TRUE,"1"
"40816","Other","Other",2,0,"African Cup of Nations","Cairo","Egypt",TRUE,"1"
"40817","Other","Other",1,0,"African Cup of Nations","Cairo","Egypt",TRUE,"1"
"40818","Other","Paraguay",1,0,"Copa América","Salvador","Brazil",TRUE,"1"
"40819","Qatar","Argentina",0,2,"Copa América","Porto Alegre","Brazil",TRUE,"2"
"40820","Other","Other",7,0,"Gold Cup","Charlotte","United States",TRUE,"1"
"40821","Other","Mexico",2,3,"Gold Cup","Charlotte","United States",TRUE,"2"
"40822","Other","Other",1,0,"African Cup of Nations","Cairo","Egypt",TRUE,"1"
"40823","Other","Other",1,1,"African Cup of Nations","Suez","Egypt",TRUE,"0"
"40824","Other","Other",4,1,"African Cup of Nations","Suez","Egypt",TRUE,"1"
"40825","Chile","Uruguay",0,1,"Copa América","Rio de Janeiro","Brazil",TRUE,"2"
"40826","Other","Other",1,1,"Copa América","Belo Horizonte","Brazil",TRUE,"0"
"40827","Other","Other",2,0,"Gold Cup","New Jersey","United States",TRUE,"1"
"40828","Other","Costa Rica",2,1,"Gold Cup","New Jersey","United States",TRUE,"1"
"40829","Other","Other",2,0,"African Cup of Nations","Ismailia","Egypt",TRUE,"1"
"40830","Other","Other",2,2,"African Cup of Nations","Ismailia","Egypt",TRUE,"0"
"40831","Other","Other",1,1,"Gold Cup","Los Angeles","United States",TRUE,"0"
"40832","Other","Other",4,0,"Gold Cup","Los Angeles","United States",TRUE,"1"
"40833","Other","Other",1,1,"African Cup of Nations","Cairo","Egypt",TRUE,"0"
"40834","Egypt","Other",2,0,"African Cup of Nations","Cairo","Egypt",FALSE,"1"
"40835","Other","Other",1,0,"African Cup of Nations","Alexandria","Egypt",TRUE,"1"
"40836","Trinidad and Tobago","Other",1,1,"Gold Cup","Kansas City","United States",TRUE,"0"
"40837","United States","Other",1,0,"Gold Cup","Kansas City","United States",FALSE,"1"
"40838","Other","Other",1,0,"African Cup of Nations","Alexandria","Egypt",TRUE,"1"
"40839","Other","Other",0,1,"African Cup of Nations","Cairo","Egypt",TRUE,"2"
"40840","Kenya","Other",3,2,"African Cup of Nations","Cairo","Egypt",TRUE,"1"
"40841","Brazil","Paraguay",0,0,"Copa América","Porto Alegre","Brazil",FALSE,"0"
"40842","Other","Other",1,0,"African Cup of Nations","Cairo","Egypt",TRUE,"1"
"40843","Other","Other",1,0,"African Cup of Nations","Cairo","Egypt",TRUE,"1"
"40844","Other","Other",1,1,"African Cup of Nations","Suez","Egypt",TRUE,"0"
"40845","Other","Chile",0,0,"Copa América","São Paulo","Brazil",TRUE,"0"
"40846","Other","Argentina",0,2,"Copa América","Rio de Janeiro","Brazil",TRUE,"2"
"40847","Other","Other",0,0,"African Cup of Nations","Suez","Egypt",TRUE,"0"
"40848","Other","Ghana",0,0,"African Cup of Nations","Ismailia","Egypt",TRUE,"0"
"40849","Other","Other",0,0,"African Cup of Nations","Ismailia","Egypt",TRUE,"0"
"40850","Uruguay","Peru",0,0,"Copa América","Salvador","Brazil",TRUE,"0"
"40851","Other","Other",3,2,"Gold Cup","Houston","United States",TRUE,"1"
"40852","Mexico","Costa Rica",1,1,"Gold Cup","Houston","United States",TRUE,"0"
"40853","Egypt","Uganda",2,0,"African Cup of Nations","Cairo","Egypt",FALSE,"1"
"40854","Other","Other",0,4,"African Cup of Nations","Cairo","Egypt",TRUE,"2"
"40855","Other","Other",0,2,"African Cup of Nations","Cairo","Egypt",TRUE,"2"
"40856","Other","Nigeria",2,0,"African Cup of Nations","Alexandria","Egypt",TRUE,"1"
"40857","Other","Other",1,0,"Gold Cup","Philadelphia","United States",TRUE,"1"
"40858","United States","Other",1,0,"Gold Cup","Philadelphia","United States",FALSE,"1"
"40859","Kenya","Senegal",0,3,"African Cup of Nations","Cairo","Egypt",TRUE,"2"
"40860","Other","Other",0,3,"African Cup of Nations","Cairo","Egypt",TRUE,"2"
"40861","Other","Other",1,4,"African Cup of Nations","Cairo","Egypt",TRUE,"2"
"40862","Other","Other",0,1,"African Cup of Nations","Cairo","Egypt",TRUE,"2"
"40863","Other","Other",0,1,"African Cup of Nations","Ismailia","Egypt",TRUE,"2"
"40864","Other","Other",0,0,"African Cup of Nations","Suez","Egypt",TRUE,"0"
"40865","Other","Other",0,0,"African Cup of Nations","Ismailia","Egypt",TRUE,"0"
"40866","Other","Ghana",0,2,"African Cup of Nations","Suez","Egypt",TRUE,"2"
"40867","Brazil","Argentina",2,0,"Copa América","Belo Horizonte","Brazil",FALSE,"1"
"40868","Other","Mexico",0,1,"Gold Cup","Glendale","United States",TRUE,"2"
"40869","Chile","Peru",0,3,"Copa América","Porto Alegre","Brazil",TRUE,"2"
"40870","United States","Other",3,1,"Gold Cup","Nashville","United States",FALSE,"1"
"40871","Other","Other",1,1,"African Cup of Nations","Cairo","Egypt",TRUE,"0"
"40872","Other","Senegal",0,1,"African Cup of Nations","Cairo","Egypt",TRUE,"2"
"40873","Egypt","Other",0,1,"African Cup of Nations","Cairo","Egypt",FALSE,"2"
"40874","Other","Other",3,2,"African Cup of Nations","Alexandria","Egypt",TRUE,"1"
"40875","Argentina","Chile",2,1,"Copa América","São Paulo","Brazil",TRUE,"1"
"40876","Other","Other",3,0,"African Cup of Nations","Cairo","Egypt",TRUE,"1"
"40877","Other","Other",2,2,"African Cup of Nations","Alexandria","Egypt",TRUE,"0"
"40878","Brazil","Peru",3,1,"Copa América","Rio de Janeiro","Brazil",FALSE,"1"
"40879","United States","Mexico",0,1,"Gold Cup","Chicago","United States",FALSE,"2"
"40880","Other","Other",2,4,"Other","Ahmedabad","Other",FALSE,"2"
"40881","Other","Other",1,1,"African Cup of Nations","Ismaila","Egypt",TRUE,"0"
"40882","Other","Other",0,1,"African Cup of Nations","Suez","Egypt",TRUE,"2"
"40883","Other","Other",0,6,"Other","Apia","Other",FALSE,"2"
"40884","Other","Other",0,5,"Other","Apia","Other",TRUE,"2"
"40885","Other","Other",0,13,"Other","Apia","Other",TRUE,"2"
"40886","Other","Other",1,2,"Other","Apia","Other",TRUE,"2"
"40887","Other","Other",5,2,"Other","Ahmedabad","Other",TRUE,"1"
"40888","Other","Other",2,1,"African Cup of Nations","Cairo","Egypt",TRUE,"1"
"40889","Other","Other",1,0,"African Cup of Nations","Cairo","Egypt",TRUE,"1"
"40890","Other","Other",2,0,"Other","Apia","Other",TRUE,"1"
"40891","Other","Other",0,7,"Other","Apia","Other",TRUE,"2"
"40892","Other","Other",0,9,"Other","Apia","Other",TRUE,"2"
"40893","Other","Other",0,2,"Other","Apia","Other",TRUE,"2"
"40894","Other","Other",2,0,"Other","Ahmedabad","Other",TRUE,"1"
"40895","Other","Other",1,1,"African Cup of Nations","Suez","Egypt",TRUE,"0"
"40896","Other","Other",0,3,"African Cup of Nations","Cairo","Egypt",TRUE,"2"
"40897","Other","Other",2,0,"Other","Apia","Other",FALSE,"1"
"40898","Other","Other",1,1,"Other","Apia","Other",TRUE,"0"
"40899","Other","Other",0,3,"Other","Apia","Other",TRUE,"2"
"40900","Other","Other",1,0,"Other","Apia","Other",TRUE,"1"
"40901","Other","Other",2,5,"Other","Ahmedabad","Other",FALSE,"2"
"40902","Other","Nigeria",2,1,"African Cup of Nations","Cairo","Egypt",TRUE,"1"
"40903","Other","Other",1,0,"African Cup of Nations","Cairo","Egypt",TRUE,"1"
"40904","Other","Other",0,14,"Other","Apia","Other",TRUE,"2"
"40905","Other","Other",10,1,"Other","Apia","Other",TRUE,"1"
"40906","Other","Other",13,0,"Other","Apia","Other",TRUE,"1"
"40907","Other","Other",0,3,"Other","Apia","Other",TRUE,"2"
"40908","Other","Other",1,0,"Other","Ahmedabad","Other",TRUE,"1"
"40909","Other","Other",1,1,"Other","Ahmedabad","Other",FALSE,"0"
"40910","Other","Nigeria",0,1,"African Cup of Nations","Cairo","Egypt",TRUE,"2"
"40911","Other","Other",8,0,"Other","Apia","Other",TRUE,"1"
"40912","Other","Other",0,11,"Other","Apia","Other",FALSE,"2"
"40913","Other","Other",11,0,"Other","Apia","Other",TRUE,"1"
"40914","Other","Other",8,1,"Other","Apia","Other",TRUE,"1"
"40915","Other","Other",4,4,"Other","Apia","Other",TRUE,"0"
"40916","Other","Other",0,1,"African Cup of Nations","Cairo","Egypt",TRUE,"2"
"40917","Other","Other",0,1,"Other","Ahmedabad","Other",TRUE,"2"
"40918","Other","Other",1,1,"Other","Apia","Other",TRUE,"0"
"40919","Other","Other",1,1,"Friendly","Malabo","Other",FALSE,"0"
"40920","Other","Other",0,1,"Other","Djibouti","Other",FALSE,"2"
"40921","Other","Zambia",0,0,"Other","Francistown","Other",FALSE,"0"
"40922","Other","Other",0,2,"Other","Moroni","Other",FALSE,"2"
"40923","Other","Other",2,0,"Other","Bujumbura","Other",FALSE,"1"
"40924","Other","Uganda",1,3,"Other","Djibouti","Other",TRUE,"2"
"40925","Other","Other",0,0,"Other","Praia","Other",FALSE,"0"
"40926","Other","Other",0,4,"Other","Bissau","Other",FALSE,"2"
"40927","Other","Other",3,3,"Other","N'Djamena","Other",FALSE,"0"
"40928","Other","Other",0,0,"Other","Dar es Salaam","Other",FALSE,"0"
"40929","Other","Other",3,2,"Other","Maseru","Other",FALSE,"1"
"40930","Other","Other",1,0,"Other","Antananarivo","Other",FALSE,"1"
"40931","Other","Other",1,1,"Other","Manzini","Other",FALSE,"0"
"40932","Other","Senegal",1,0,"Other","Monrovia","Other",FALSE,"1"
"40933","Other","Other",0,0,"Other","Porto-Novo","Other",FALSE,"0"
"40934","Other","Other",0,4,"Other","Centre de Flacq","Other",FALSE,"2"
"40935","Other","Other",4,1,"Other","Kampala","Uganda",FALSE,"1"
"40936","Other","Other",1,1,"Other","Luanda","Other",FALSE,"0"
"40937","Other","Other",3,2,"Other","Lusaka","Other",FALSE,"1"
"40938","Other","Other",2,1,"Other","Nouakchott","Other",FALSE,"1"
"40939","Other","Other",3,0,"Other","Dakar","Other",FALSE,"1"
"40940","Other","Other",2,1,"Other","Malabo","Other",FALSE,"1"
"40941","Other","Other",4,3,"Other","Dire Dawa","Other",FALSE,"1"
"40942","Kenya","Other",0,0,"Other","Nairobi","Kenya",FALSE,"0"
"40943","Other","Other",1,2,"Other","Kampala","Uganda",TRUE,"2"
"40944","Other","Other",3,2,"Other","Maputo","Other",FALSE,"1"
"40945","Other","Other",0,0,"Other","Windhoek","Other",FALSE,"0"
"40946","Other","Other",0,3,"Other","Soweto","South Africa",FALSE,"2"
"40947","Other","Other",3,1,"Other","Bulawayo","Other",FALSE,"1"
"40948","Other","Other",3,0,"Other","Bamako","Other",FALSE,"1"
"40949","Other","Other",1,0,"Other","Lomé","Other",FALSE,"1"
"40950","Other","Trinidad and Tobago",1,0,"Friendly","Georgetown","Other",TRUE,"1"
"40951","Other","Other",0,0,"Friendly","Santiago de los Caballeros","Other",FALSE,"0"
"40952","Other","Other",4,3,"Friendly","Basseterre","Other",TRUE,"1"
"40953","Other","Other",1,1,"Friendly","Belmopan","Other",FALSE,"0"
"40954","Other","Other",3,0,"Friendly","Kaohsiung","Other",FALSE,"1"
"40955","Other","Other",4,0,"Friendly","Riffa","Other",TRUE,"1"
"40956","Other","Other",1,0,"Friendly","Belmopan","Other",FALSE,"1"
"40957","China PR","Other",4,1,"Friendly","Xianghe","Egypt",TRUE,"1"
"40958","Malaysia","Other",0,1,"Friendly","Kuala Lumpur","Malaysia",FALSE,"2"
"40959","Other","Other",5,1,"Friendly","Riffa","Other",TRUE,"1"
"40960","Other","Other",0,1,"Friendly","Marrakech","Morocco",TRUE,"2"
"40961","Argentina","Chile",0,0,"Friendly","Los Angeles","United States",TRUE,"0"
"40962","Other","Other",4,0,"Friendly","Tegucigalpa","Other",FALSE,"1"
"40963","South Korea","Other",2,2,"Friendly","Istanbul","Other",TRUE,"0"
"40964","Other","Hungary",2,1,"Friendly","Podgorica","Other",FALSE,"1"
"40965","Northern Ireland","Other",1,0,"Friendly","Belfast","Other",FALSE,"1"
"40966","Other","Other",0,1,"Friendly","Harrison","United States",TRUE,"2"
"40967","Saudi Arabia","Other",1,1,"Friendly","Riyadh","Saudi Arabia",FALSE,"0"
"40968","Republic of Ireland","Switzerland",1,1,"UEFA Euro qualification","Dublin","Republic of Ireland",FALSE,"0"
"40969","Other","Denmark",0,6,"UEFA Euro qualification","Gibraltar","Other",FALSE,"2"
"40970","Other","Sweden",0,4,"UEFA Euro qualification","Tórshavn","Other",FALSE,"2"
"40971","Norway","Other",2,0,"UEFA Euro qualification","Oslo","Norway",FALSE,"1"
"40972","Romania","Spain",1,2,"UEFA Euro qualification","Bucharest","Other",FALSE,"2"
"40973","Other","Other",1,1,"UEFA Euro qualification","Beer Sheva","Other",FALSE,"0"
"40974","Other","Italy",1,3,"UEFA Euro qualification","Yerevan","Other",FALSE,"2"
"40975","Other","Other",5,0,"UEFA Euro qualification","Zenica","Other",FALSE,"1"
"40976","Finland","Other",1,0,"UEFA Euro qualification","Tampere","Finland",FALSE,"1"
"40977","Other","Other",1,4,"Other","Hamilton","Other",FALSE,"2"
"40978","Other","Other",2,1,"Other","Saint George's","Other",FALSE,"1"
"40979","Other","Other",3,0,"Other","Cayenne","Other",FALSE,"1"
"40980","Other","Other",1,2,"Other","Roseau","Other",FALSE,"2"
"40981","Other","Other",0,2,"Other","Saint Croix","Other",FALSE,"2"
"40982","Other","Other",4,0,"Other","Bridgetown","Other",FALSE,"1"
"40983","Other","Other",10,0,"Other","Guatemala City","Other",FALSE,"1"
"40984","Brazil","Other",2,2,"Friendly","Miami Gardens","United States",TRUE,"0"
"40985","Costa Rica","Uruguay",1,2,"Friendly","San José","Other",FALSE,"2"
"40986","Other","Other",1,2,"Friendly","Caen","Egypt",TRUE,"2"
"40987","Other","Other",1,1,"Friendly","Marrakech","Morocco",FALSE,"0"
"40988","Other","Other",1,0,"Friendly","Radès","Tunisia",FALSE,"1"
"40989","United States","Mexico",0,3,"Friendly","East Rutherford","United States",TRUE,"2"
"40990","Other","Other",1,2,"UEFA Euro qualification","Tallinn","Other",FALSE,"2"
"40991","Germany","Netherlands",2,4,"UEFA Euro qualification","Hamburg","Germany",FALSE,"2"
"40992","Wales","Other",2,1,"UEFA Euro qualification","Cardiff","Wales",FALSE,"1"
"40993","Other","Other",0,4,"UEFA Euro qualification","Trnava","Other",FALSE,"2"
"40994","Austria","Latvia",6,0,"UEFA Euro qualification","Salzburg","Austria",FALSE,"1"
"40995","Other","Poland",2,0,"UEFA Euro qualification","Ljubljana","Other",FALSE,"1"
"40996","Other","Other",1,1,"UEFA Euro qualification","Nicosia","Other",FALSE,"0"
"40997","Scotland","Russia",1,2,"UEFA Euro qualification","Glasgow","Scotland",FALSE,"2"
